字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
143	那或许是迄今为止，我从她那张喜怒无常的脸上看到过的……最真挚的表情。	那或許是到目前為止，我從她那張喜怒無常的臉上看到過的……最真摯的表情。	あれはたぶん、今まで見た中では、一番率直な表情だったのではないだろうか。	그것은 아마도 지금까지 내가 그녀의 변덕스러운 얼굴에서 본… 가장 진지한 표정이었을 것이다.	It might have been the most sincere expression... I had ever seen on her usually temperamental face.						0	
144	“脆弱带来卑鄙，用党同伐异的手段将英雄排挤到世界的边缘！然后……他们弹冠相庆。”	「脆弱帶來卑鄙，用黨同伐異的手段將英雄排擠到世界的邊緣！然後……他們彈冠相慶。」	「弱者は最も卑屈な方法で、派閥争いで英雄を世界の端っこまで飛ばして、喜ぶのさ。」	 '나약함은 비열함을 낳고, 패거리 정치로 영웅을 세상의 가장자리로 밀어내지! 그런 다음… 그들은 축배를 들지.'	"Weakness breeds cowardice. They pull together to banish heroes to the fringes of the world! Then... they celebrate."						0	
145	你和我，我们就活在这样的世界里，分析员。	你和我，我們就活在這樣的世界裡，分析員。	あんたと私はこういう世界に生きているんだ、分析員。	너와 나, 우리는 이런 세상에 살고 있어, 분석가.	This is the world you and I live in, Adjutant.						0	
146	能刺破它的刀刃就握在你手里，你却还找不到它的正确用法……	能刺破它的刀刃就握在你手裡，你卻還找不到它的正確用法……	あんたは世界を壊すことのできる武器を握っているんだ。なのに正しい使い方を知らないまま、それを振りかざそうとするなんて……	그런 세상을 뚫을 수 있는 칼날은 네 손에 쥐여 있는데, 그 칼날을 사용하는 방법을 아직 찾지 못했다니…	You wield the blade that can disrupt it, yet you still can't figure out how to use it correctly...						0	
147	罢了……姑且算是开了个好头。	罷了……姑且算是開了個好頭。	まあいい。始まりが良ければすべてよし。	됐어… 일단 기분 좋게 시작한 셈이지.	Forget it... Let's just say we're off to a good start.						0	
147_1	苦闷，难过，挫败，心有不甘……这恐怕是她迄今为止对我流露出的最诚实的情感了。	苦悶，難過，挫敗，心有不甘……這恐怕是她迄今為止對我流露出的最誠實的情感了。	苦悶。哀愁。敗北感。やるせなさ。ずっと余裕そうに振舞って来た彼女にも、こんな一面があるだなんて。	고민, 괴로움, 좌절, 달갑지 않은 마음… 아마 그녀가 지금까지 내게 보여준 감정 중 가장 솔직한 감정이었을 것이다.	Anguished, upset, frustrated, heartbroken... It was probably the most honest collection of emotions she had ever revealed to me.						0	
148	再见了，海姆达尔的分析员。下一次，希望我们能坦诚相待吧。	再見了，海姆達爾的分析員。下次，希望我們能坦誠相告。	じゃあね、ヘイムダルの分析員さん。今度こそ、あんたの本音を聞けるといいな。	안녕, 헤임달의 분석가. 다음에는 서로 솔직하게 이야기했으면 좋겠네.	So long, Heimdall Adjutant. I hope we can be more honest with each other next time.						0	
149	她用饱含失望和痛心的冰冷语气，丢下了这些话——连同她的声音一起向我和芬妮飞扑而至的，是已经发誓效忠的那些真神室女。	她用飽含失望和痛心的冰冷語氣，丟下了這些話——連同她的聲音一起向我和芬妮飛撲而至的，是已經發誓效忠的那些真神室女。	彼女は失望と悲しみに満ちた口調でそう吐き捨てた。それとほぼ同時に私とファニーに襲い掛かってきたのは、降伏していたはずの至上の乙女達だった。	그녀는 실망과 고통으로 가득 찬 차가운 어조로 그 말을 내뱉었다. 그녀의 목소리와 함께, 이미 충성을 맹세한 조물주 시녀들이 나와 페니를 향해 달려들었다.	She spoke with a frigid tone, full of disappointment and pain. As her voice echoed through the air, her loyal Demiurge Handmaidens were flying toward Fenny and me.						0	
150	而此刻的我还不知道，她尽管孤身离场，却也还真的留了一份“送给里芙的礼物”。	而此刻的我還不知道，她儘管孤身離場，卻也真的留了一份「送給里芙的禮物」。	その時の私はまだ知らなかった。彼女は去り際に、本当に「リフへのプレゼント」を用意していたことを。	이때의 난 모르고 있었다. 홀몸으로 떠났음에도 불구하고, 그녀는 여전히 '리브에게 줄 선물'을 남겼다는 것을.	Even though she had withdrawn, at that moment, I didn't know she really had left a "gift" for Lyfe.						0	
151	那将让我大开眼界，一窥“真神”的脸容。	那將讓我大開眼界，一窺「真神」的臉。	なら、その「至上者」とはなんなのか、見せてもらおうじゃないか。	그 선물 덕분에 나는 '조물주'의 진짜 얼굴을 볼 수 있었다.	It was a gift that would open my eyes to the face of a "Demiurge."						0	
152	……女神率领子嗣，来到愚者的殿堂，与他们理论究竟谁该受到万民的顶礼膜拜。	……女神率領子嗣，來到愚者的殿堂，與他們理論究竟誰該受到萬民的頂禮膜拜。	……女神がその子らを率いて、愚者の神殿を訪れた。どちらが万民の礼賛に相応しいか、議論するためであった。	… 여신은 자식을 거느리고, 어리석은 자의 전당에 와서 과연 누가 만인의 경배를 받아야 하는지 그들에게 따졌어요.	...The goddess led her disciples to the hall of the fools, arguing with them about who should be worshipped by all.						0	
153	愚者们武断地认为女神来意不善……他们的领袖率先将长矛掷向女神，以示宣战。	愚者武斷地認為女神來意不善……他們的領袖率先將長矛擲向女神，以示宣戰。	なのに、女神は戦うために来たのだと、愚者どもは勝手に決めつけた。愚者どもの長は女神に向けて槍を投げ、宣戦布告をした。	우둔한 자들은 여신이 나쁜 마음을 품고 왔다고 여겼고… 그들의 수령은 먼저 여신에게 창을 던져 선전포고했죠.	The leader of the fools, assuming Her intentions foul, threw the first spear in the declaration of war.						0	
154	用长矛捅刺，用烈火焚烧……愚者以愚行消磨着女神的耐心……	用長矛捅刺，用烈火焚燒……愚者以愚行消磨著女神的耐心……	女神は槍に刺され、火に焼かれた……かくして、愚者どもの愚行は女神の怒りを買った……	창으로 찌르고, 불로 태우고… 어리석은 자들은 어리석은 행동으로 여신의 인내심을 앗아갔어요…	With spears, fire, and the fools' sheer folly, they wore thin the goddess' patience...						0	
155	然后，招来了饱含女神愠怒的……我！	然後，招來了飽含女神慍怒的……我！	そして、私が来た。女神の怒りを代弁する、この私が！	그러다가 나타났지, 여신의 노여움이 담긴… 내가!	Thus, she summoned me, imbued with... Her wrath!						0	
156	我是“真神者”，我是……<orange>初诞的沃坦</>！	我是「真神者」，我是……<orange>初誕的沃坦</>！	私こそ「至上者」……<orange>降誕のウォーデン</>なり！	나 '조물주', 나는… <orange>초생의 보탄</>이다!	I am a Demiurge. I am... <orange>Nascent Woden</>!						0	
