字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
165	你看上去似乎并不心甘情愿呐。	你看上去似乎並不心甘情願吶。	どうやら、あまり乗り気じゃないみたいだね。	네 모습을 보니, 그리 마음에 들지 않는 것 같네.	You seem rather reluctant~						0	2.8预告剧情
166	轻巧，俏皮的声音，忽地钻入了脑中，也唤醒了她的意识，让她明白自身的处境。	輕巧，俏皮的聲音，忽地鑽入了腦中，也喚醒了她的意識，讓她明白自身的處境。	唐突に脳裏に侵入した朗らかな声は、彼女に目を覚まさせ、自分の置かれた状況を否応なしに分からせる。	가볍고 장난스러운 목소리가 갑자기 머릿속에 스며들어 그녀의 의식을 깨우고, 그녀는 자신의 상황을 깨달았다.	The voice was lilting and impish, curling effortlessly through her thoughts. It stirred her awake — and reminded her of where she stood.						0	2.8预告剧情
167	这是，我自己的选择。	這是，我自己的選擇。	これは、私の選択。	이건, 내 선택이야.	This was my own choice.						0	2.8预告剧情
168	是的呢。看来你还清楚地记得，这是你自己的选择……从头到尾，我都没有强迫过你哦。	是的呢。看來你還清楚地記得，這是你自己的選擇……從頭到尾，我都沒有強迫過你喔。	そう。よく覚えているみたいで安心したよ。最初から強制なんかしてないからね。	맞아. 잘 기억하고 있네. 이건 네가 선택한 일이야… 처음부터 끝까지, 난 너를 강제로 이끌었던 적은 없었어.	Good, you remembered. That's right — it was your choice all along. From beginning to end... I never forced you.						0	2.8预告剧情
169	只要……能够完成那件事……我愿意，付出代价。	只要……能夠完成那件事……我願意，付出代價。	……を守れるなら……どんな代償だって……	단지… 그 일을 마칠 수 있다면, 나는 대가를 치를 준비가 되어 있어.	As long as I can make it happen... I'm willing to pay the price.						0	2.8预告剧情
170	那么——	那麼——	それじゃあ――	그럼…	Well then...						0	2.8预告剧情
171	开始吧。	開始吧。	始めよう。	시작하자.	I'm ready.						0	2.8预告剧情
172	开始这条堕落的，也是她唯一力所能及的，救赎之路。	開始這條墮落的，也是她唯一力所能及的，救贖之路。	堕落の道にして、自分に許された唯一の救済の道へ。	이 길은 타락의 길이자, 그녀가 할 수 있는 유일한 구원의 길이다.	And so it began — the descent, the fall... the only path to salvation still within her reach.						0	2.8预告剧情
173	看着她在这“沉沦”之中，依旧夹杂的一丝“希冀”，稚嫩的声音许久才低笑一声，随后……引导她的离去。	看著她在這「沉淪」之中，依舊夾雜的一絲「希冀」，稚嫩的聲音許久才低笑一聲，隨後……引導她的離去。	それでも僅かな希望を夢見るその様を尻目に、少女は間を置いてくすりと吹きだす。そして、彼女の望むままに導いて。	 '타락' 속에서 여전히 한 줄기 '희망'을 품고 있는 그녀를 보며, 어린 목소리는 조용히 웃음을 터뜨린 뒤… 그녀를 이끌고 떠나갔다.	Even as she "surrendered" to the abyss, a faint glimmer of "hope" remained. The voice waited patiently, then finally let out a soft chuckle. And then... guided her away.						0	2.8预告剧情
174	人类，真是有趣的生物。	人類，真是有趣的生物。	人間ってやっぱり、面白い生き物だね。	인간은 참 재밌는 생물이란 말이지.	Humans... how endlessly fascinating they are.						0	2.8预告剧情
175	只余下一道身影的黑暗中，她思考，沉浸，期待，好奇……不久的未来——	只餘下一道身影的黑暗中，她思考，沉浸，期待，好奇……不久的未來——	ただ一人だけが残る暗闇の中、溢れんばかりの期待を胸に兆して彼女は想う。さほど遠くない未来で――	어두운 가운데, 그녀는 사색하고, 기대하고, 호기심을 품으며… 다가올 미래를 기다렸다.	Alone in the vast, infinite void, she stood — reflecting, reveling, wondering... anticipating. A future not far from now...						0	2.8预告剧情
176	关于自己将成为人类这件事。	關於自己將成為人類這件事。	自分が人間になることを。	자신이 인간이 될 것이라는 사실에 대해서 말이다.	One where she would become human.						0	2.8预告剧情
177	或许也会很有趣吧。	或許也會很有趣吧。	きっと面白いんだろうね。	아마도 꽤 재미있겠지.	That might be a world of fun.						0	2.8预告剧情
178	轻声念叨着，她的视线缓缓抬高。	輕聲念著，她的視線緩緩抬高。	小さく呟いて、彼女はゆっくりと顔を上に向けていく。	그녀는 조용히 중얼거리며 시선을 천천히 들어 올렸다.	The words slipped from her lips like a whisper. Slowly, she lifted her gaze skyward.						0	2.8预告剧情
179	跨越这片深渊，跨越无数影影绰绰的身影，伴随着无数电流的交织，信号闪烁，最后定格在某个已经没入高空的黑影。	跨越這片深淵，跨越無數影影綽綽的身影，伴隨著無數電流的交織，訊號閃爍，最後定格在某個已經沒入高空的黑影。	身を包む暗がり、ぼやけた人型の輪郭、複雑に絡み合うケーブル、点滅するランプ。それらを順に視界に入れては外したその目は、空に溶け込む黒々とした影を捉える。	심연을 가로지르고, 수많은 희미한 그림자를 넘어, 수없이 얽혀있는 전류와 함께, 깜빡이는 신호와 함께, 하늘로 사라진 어떤 검은 그림자에 멈춰 섰다.	Beyond the abyss, past shifting shadows and the endless weave of signals and currents — her eyes settled on a distant silhouette, encased within a vessel cutting across the heavens.						0	2.8预告剧情
180	playername，这场游戏——	playername，這場遊戲——	playername、このゲームで……	playername, 이 게임 말인데…	playername... In this game I've prepared for you...						0	2.8预告剧情
181	抽丝剥茧，	抽絲剝繭，	真相を追い求め、	하나씩 벗겨내고,	You will unravel the truth, thread by thread.						0	2.8预告剧情
182	追根溯源，	追根溯源，	重なる謎を紐解いて、	근원을 추적하고,	You will dig, deeper and deeper, until you reach the very core.						0	2.8预告剧情
183	层层深入的最后。	層層深入的最後。	その先に、	계속해서 깊이 파고들면,	And at the end of it all...						0	2.8预告剧情
184	你会找到……怎样的真相呢？	你會找到……怎樣的真相呢？	あなたは……どんな真実を目にするのかな。	너는… 어떤 진실을 발견하게 될까?	I wonder... what surprises will be waiting for you?						0	2.8预告剧情
185	真是——	真是——	まったく――	정말이지…	My, my...						0	2.8预告剧情
186	让“人”期待呐。	讓「人」期待吶。	楽しみで仕方ないよ。	인간이라면 기대가 될 법도 한데.	I can hardly wait.						0	2.8预告剧情
187	话音雀跃落下时，还有曼妙的情感，带着仿佛电流般的酥麻感自心尖流淌而过。	話音雀躍落下時，還有曼妙的情感，帶著彷彿電流般的酥麻感自心尖流淌而過。	心躍る声が止むと、電流のような痺れを伴って不思議な高揚感がその胸の内に広がる。	그녀의 말이 떨어지자, 부드럽고 감미로운 감정이 마치 전류처럼 마음을 타고 흘러갔다.	Her voice drifted down, light and cheerful, leaving behind a faint warmth — one that shimmered like an electric current, softly tingling as it pulsed through the heart.						0	2.8预告剧情
188	她最后望了一眼巨大的渊底。那里盘踞着巨大的，好像随时准备迎接她的巨大神座。	她最後望了一眼巨大的淵底。那裡盤踞著巨大的，好像隨時準備迎接她的巨大神座。	がらんとした闇の底、自分を待ち焦がれている巨大な「玉座」を最後に一瞥して、	그녀는 마지막으로 거대한 심연을 바라보았다. 그곳에는 언제든지 그녀를 맞이할 준비가 된, 거대한 신좌가 있었다.	She cast one last glance into the abyss. Below, the great expanse stretched endlessly, and at its depths... a majestic throne awaited.						0	2.8预告剧情
189	旋即转身，行走在这片无人又无垠的渊面，轻声吟唱——	旋即轉身，行走在這片無人又無垠的淵面，輕聲吟唱——	彼女はだれ一人いない後ろを振り返って、どこまでも続く闇の上、軽やかなステップを踏みながら、厳かな旋律を紡ぎ上げる――	그녀는 고요히 돌아서서, 끝없는 심연을 따라 걸어가며 작은 목소리로 노래를 부르기 시작했다…	She turned away. And upon the boundless plane of silence, she walked. Softly, reverently, she began to sing.						0	2.8预告剧情
190	吟唱人类献给神灵的命运之歌。	吟唱人類獻給神靈的命運之歌。	それは、人類が神々に捧げる運命の歌――	인간이 신에게 바치는 운명의 노래를…	A hymn of fate, offered from humanity to the gods.						0	2.8预告剧情
191	圣灵啊，你行走在万物之上	聖靈啊，你行走在萬物之上	＜聖霊よ、貴方は歩む＞	성스러운 영혼이여, 만물의 위를 걸으며,	O sacred spirit, you tread beyond the skies,						0	2.8预告剧情
192	在光中，在祝福中，在柔软的土地上。	在光中，在祝福中，在柔軟的土地上。	＜光を、祝福を、土の中を＞	빛 속에서, 축복 속에서, 부드러운 땅 위에서,	Through realms of light and grace, where blessings rise.						0	2.8预告剧情
193	闪亮神明一样的微风	閃亮神明一樣的微風	＜輝く神のような微風＞	반짝이는 신의 바람처럼,	A celestial breeze — breath of the divine,						0	2.8预告剧情
194	轻轻地抚摸着你的身躯，	輕輕地撫摸著你的身軀，	＜そっとその体を撫で＞	당신의 몸을 어루만지며,	Enfolds you in a radiant, golden shine.						0	2.8预告剧情
195	如同音乐大师的手指	如同音樂大師的手指	＜マエストロの指のように＞	마치 음악 대가의 손끝처럼,	Like a maestro weaving ethereal notes,						0	2.8预告剧情
196	在圣洁的琴弦上演奏着乐章……	在聖潔的琴弦上演奏著樂章……	＜聖なる弦で音を奏でて＞	성스러운 현을 타고 곡을 연주하듯…	On hallowed strings of the cosmos...						0	2.8预告剧情
197	她的身形渐行渐远，声音自无边的渊底，泛向存纳物质的世界。然后于这片容纳生灵、一切美好的时空，她的声音宛若无尽的波涛，泛向世界的每个角落——	她的身形漸行漸遠，聲音自無邊的淵底，泛向存納物質的世界。然後於這片容納生靈、一切美好的時空，她的聲音宛若無盡的波濤，泛向世界的每個角落——	――遠ざかっていく姿はそこに声だけを残した。それは無辺の淵底から波のように、全てを受け容れたこの世界をまた優しく包み込んでいく。	그녀의 모습은 점점 멀어지고, 목소리는 끝없는 심연에서 물질의 세계로 퍼져 나갔다. 그리곤, 모든 생명과 아름다움이 깃든 시공간에서 그녀의 목소리는 끝없는 파도처럼 세상의 구석으로 퍼져 나갔다.	As she drifted further, her voice rose from the depths — like an endless tide, rippling outward across the realm of matter, echoing through every corner where life stirred and thrived.						0	2.8预告剧情
198	它们化作无形的，波长不一的精灵，在大地与天空的间隙自由穿梭，	它們化為無形的，波長不一的精靈，在大地與天空的間隙自由穿梭，	それは目に見えぬ、様々な波長と化して天を自由に駆け巡って。	그것들은 형체 없이, 파장이 제각기 다른 정령으로 변해, 대지와 하늘의 틈새를 자유롭게 오가며,	It unraveled into unseen specters of shifting wavelengths, flowing freely between earth and sky.						0	2.8预告剧情
199	在电离层间随着震荡和摩擦肆意高歌曼舞，	在電離層間隨著震盪和摩擦肆意高歌曼舞，	電離層の中で震え続けて、ぶつかり合って、踊り狂って。	전리층 사이에서 진동과 마찰을 따라 춤추며 노래했다.	They danced through the ionosphere, humming with friction and resonance in the void.						0	2.8预告剧情
200	最终——它们的震动，它们的频率，悄然钻入电子元件的内部，在电流的窜动中，化作一道道复杂的信号。	最終——它們的震動，它們的頻率，悄悄鑽入電子元件的內部，在電流的竄動中，化作一道道複雜的訊號。	――ついに、その周波数は電子機器の奥へと潜り込んで、電気の流れとともに複雑な信号へと変わっていった。	그리고 진동과 주파수는 전자 부품 속으로 스며들며, 전류의 흐름 속에서 복잡한 신호로 변했다.	Until, at last, their echoes and reverberations entwined within hidden circuitry, threading through pulsing currents before dissolving into endless streams of digital light.						0	2.8预告剧情
201	现在播报一则新闻……关于卡戎海上平台的救灾行动已经进入到最后阶段……	現在播報一則新聞……關於卡戎海上平台的救災行動已經進入到最後階段……	『速報です。……よりカローン海上基地の救助活動が最終段階に入りました……』	현재 뉴스를 전해드립니다… 카론 해상 기지의 재해 구호 활동이 마지막 단계에 접어들었습니다…	Breaking news... Relief efforts at Charon Sea Base are now in their final stages...						0	2.8预告剧情
202	我戴着眼罩和耳机，享受着飞行期间短暂的休憩，芙提雅睡着后，我的耳边换成了催眠和打发时间用的新闻。	我戴著眼罩和耳機，享受著飛行期間短暫的休憩，芙提雅睡著後，我的耳邊換成了催眠和打發時間用的新聞。	アイマスクとヘッドホンを同時着用しながら私は僅かな休憩を取っていた。フリティアが眠りについたので、耳元に聞こえるのはたまに流れるニュースだけだった。	나는 눈가리개와 헤드셋을 쓰고, 비행 중 짧은 휴식을 취하고 있었다. 프티야가 잠든 이후로, 내 귀에는 최면과 함께 할 수 있는 뉴스가 흘러들어오고 있었다.	With my sleep mask on and headphones in place, I was enjoying a brief but deep slumber. After Fritia nodded off, the steady drone of the news became my new lullaby.						0	2.8预告剧情
203	可隐约间，我好像听到了一个……声音。	可隱約間，我好像聽到了一個……聲音。	――何とはなしに、だれかの声が聞こえた気がした。	그 순간 난 아련하게… 소리를 들을 수 있었다.	But on the edges of my awareness, I thought I heard a faint whisper...						0	2.8预告剧情
204	那是属于一个女孩的低声轻吟。	那是屬於一個女孩的低聲輕吟。	少女のささやきのようなそれは……	그것은 한 소녀의 낮고 부드러운 노래였다.	The soft voice of a girl.						0	2.8预告剧情
205	天真又威严，	天真又威嚴，	無邪気ながらも美しく清らかで、	순수하면서도 위엄 있고,	Innocent, yet regal.						0	2.8预告剧情
206	稚嫩却伟岸。	稚嫩卻偉岸。	幻想的ながらも荘厳だった。	어린 듯하면서도 강렬했다.	Childlike, yet commanding.						0	2.8预告剧情
207	她在我的耳边低声唱着——	她在我的耳邊低聲唱著——	耳を澄ますと、それは私の耳元で歌っていた――	그녀는 내 귀에 조용히 속삭이며 노래했다…	It was as though she were quietly humming into my ear:						0	2.8预告剧情
208	……受苦的人类	……受苦的人類	＜……悶え苦しむ人々よ＞	… 고통받는 인간들은,	O suffering humanity...						0	2.8预告剧情
209	衰败，而不可思议地堕落	衰敗，而不可思議地墮落	＜朽ち果てて、堕落して＞	쇠퇴하며, 믿을 수 없을 정도로 타락하고,	They wither, they rot, they crumble away.						0	2.8预告剧情
210	从一个瞬间到下一个瞬间	從一個瞬間到下一個瞬間	＜一瞬一瞬＞	순간에서 순간으로,	From one breath to the next, lost to decay.						0	2.8预告剧情
211	就像被倾倒而下的水柱	就像被傾倒而下的水柱	＜撒いた水のように＞	마치 물기둥이 쏟아지듯,	Like torrents tumbling off mountain crests,						0	2.8预告剧情
212	从一处悬崖摔到另一处悬崖	從一處懸崖摔到另一處懸崖	＜崖から崖へと転げ落ち＞	한 절벽에서 다른 절벽으로 떨어지듯,	They plunge from one doom straight into the next.						0	2.8预告剧情
213	年复一年，日复一日	年復一年，日復一日	＜来る日も来る日も＞	해마다, 매일매일,	Year upon year, day by day,						0	2.8预告剧情
214	坠入未知而痛苦的深渊。	墜入未知而痛苦的深淵。	＜未知なる地獄へと墜ちて＞	알 수 없고 고통스러운 심연으로 추락할 거야.	They sink deeper — into the unfathomable abyss of pain.						0	2.8预告剧情
215	在通讯防御装置的警报越发急促时，她最后在我的耳边呢喃。	在通訊防禦裝置的警報越發急促時，她最後在我的耳邊呢喃。	通信妨害を示す警報装置の鳴動がますます勢いを増すなか、その声は最後にこう残した。	통신 장치의 디펜스 경보가 점점 더 급박해질 무렵, 그녀는 마지막으로 내 귀에 속삭였다.	The comms defense system blared a warning. But before those urgent, piercing beeps could drown her out, she whispered one last time:						0	2.8预告剧情
216	亲爱的playername，我开始期待了……期待我们……在现实的相遇。	親愛的playername，我開始期待了……期待我們……在現實的相遇。	愛しいplayername、待ち遠しいな……私たちが……現実で会うときがね。	사랑하는 playername, 기대돼… 우리가… 현실에서 만날 것을 생각하면 말이야.	My dear playername... I can hardly wait... for that moment when we finally meet face to face.						0	2.8预告剧情
217	嘻嘻嘻嘻……	嘻嘻嘻嘻……	ふふふふ……	하하하하하…	Hehehehe...						0	2.8预告剧情
218	……	……	……	…	...						0	2.8预告剧情
219	……	……	……	…	...						0	2.8预告剧情
220	启程当天，<orange>6.15日下午</>，我们抵达了卫城学院。	啟程當天，<orange>6.15日下午</>，我們抵達了衛城學院。	<orange>6月15日</>、早くも出発したその日の<orange>午後</>に、私たちは目的地のアクロポリス学院に到着したのだった。	출발 당일인 <orange>6월 15일 오후</>, 우리는 아크로폴리스 아카데미에 도착했다.	<orange>June 15th, afternoon</>. On the same day we departed, we arrived at the Academica Acropolis.						0	2.8预告剧情
