字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
buff_des_16	射击伤害会为目标施加技能易伤效果，使其3秒内受到的技能伤害提高{1}%	射擊傷害會為目標施加技能易傷效果，使其3秒內受到的技能傷害提高{1}%	射撃ダメージが敵にスキル脆弱状態を付与し、3秒内にその対象へのスキルダメージ+{1}%	사격 대미지가 타깃에게 취약 효과를 부여해 3초 동안 타깃이 받는 스킬 대미지를 {1}% 증가시킨다.	Ballistic DMG inflicts Skill Vulnerability to the target, increasing the Skill DMG it takes by {1}% for 3 sec.						0	
buff_des_17	技能命中处于控制状态下的目标或造成控制效果时，额外造成1次目标{1}%最大生命的真实伤害，触发间隔3秒	技能命中處於控制狀態下的目標或造成控制效果時，額外造成1次目標{1}%最大生命的真實傷害，觸發間隔3秒	スキルが拘束状態の敵に命中、あるいは拘束状態を付与すると、敵に敵自身最大HPの{1}%に相当するダメージを追加で与える。クールタイム：3秒	스킬로 CC 상태의 타깃을 명중하거나 CC 효과를 부여하면 타깃에게 최대 HP의 {1}%에 해당하는 고정 대미지를 추가로 1회 가한다. 쿨타임: 3초.	When skill hits a control effect-inflicted target or inflicts control effect, deals 1 instance of True DMG equal to {1}% of target's Max HP. Cooldown: 3 sec.						0	
buff_des_18	队员获得【阳】、【阴】两种效果，每次射击切换一次效果，【阳】效果的射击会对目标施加1层【光】效果，最多叠加5层，【阴】效果的射击会对目标施加【影】效果，使其攻击力降低{2}%，持续3秒；当目标处于【光】效果下，再被施加【影】效果时会基于当前【光】效果的层数对目标造成1次爆炸伤害：每层【光】效果造成队员{1}%攻击力的高热类型伤害	隊員獲得【陽】、【陰】兩種效果，每次射擊切換一次效果，【陽】效果的射擊會對目標施加1層【光】效果，最多疊加5層，【陰】效果的射擊會對目標施加【影】效果，使其攻擊力降低{2}%，持續3秒；當目標處於【光】效果下，再被施加【影】效果時會基於當前【光】效果的層數對目標造成1次爆炸傷害：每層【光】效果造成隊員{1}%攻擊力的高熱類型傷害	隊員は【陽】と【陰】の2種類の効果を獲得し、射撃ごとに効果が切り替わる。【陽】効果の射撃は、敵に1スタックの【光】効果を付与し、最大5スタックまでチャージ可能。【陰】効果の射撃は、敵に【影】効果を付与し、攻撃力を{2}%低下させ、3秒間持続する。敵が【光】効果にある場合、再び【影】効果を付与されると、現在の【光】効果のスタック数に基づいて1回の爆発ダメージを与える。【光】効果は、1スタックごとに隊員攻撃力の{1}%に相当する高熱系ダメージを与える	팀원이 [양]과 [음] 두 가지 효과를 얻게 되며, 매 사격마다 효과가 번갈아 나타난다. [양] 효과 사격은 타깃에게 1스택씩 최대 5스택까지 중첩되는 [빛] 효과를 부여하며, [음] 효과 사격은 타깃에게 [그림자] 효과를 부여하여 공격력을 {2}% 감소시킨다. 지속 시간: 3초. [빛] 효과가 있는 타깃에게 다시 [그림자] 효과가 부여되면 현재 [빛] 효과의 스택 수를 기반으로 타깃에게 1회의 폭발 대미지를 입힌다. 각 [빛] 효과는 팀원의 공격력의 {1}%에 해당하는 화염 유형 대미지를 입힌다	Operative gains Yang and Yin effects. Each shot alternates between the two effects. Shots with Yang inflict 1 stack of Light to the target, up to 5 stacks. Shots with Yin inflict Shadow to the target, reducing its ATK by {2}% for 3 sec. When a target with Light stacks is inflicted with Shadow, it takes explosion DMG as Thermal DMG equal to {1}% of the operative's ATK per Light stack.						0	
buff_des_19	造成射击伤害时，自身技能伤害提升{1}%，造成技能伤害时，则射击伤害提升{2}%，持续5秒；同时拥有这两个效果时，则二者提供的加成均翻倍	造成射擊傷害時，自身技能傷害提升{1}%，造成技能傷害時，則射擊傷害提升{2}%，持續5秒；同時擁有這兩個效果時，則二者提供的加成均翻倍	射撃ダメージを与えると、自身のスキルダメージ+{1}%、スキルでダメージを与えると、射撃ダメージ+{2}%、5秒持続する。以上二つの効果を同時に持っている場合、それぞれの効果が倍になる	사격 대미지를 입히면 자신의 스킬 대미지가 {1}% 증가하고, 스킬 대미지를 입히면 사격 대미지가 {2}% 증가한다. 지속 시간: 5초. 두 가지 효과를 동시에 보유하고 있을 경우, 두 가지 효과가 2배로 증가한다.	After dealing Ballistic DMG, Skill DMG increases by {1}% for 5 sec. After dealing Skill DMG, Ballistic DMG increases by {2}% for 5 sec. When both of these effects are active at the same time, the second one that was triggered is doubled.						0	
buff_des_20	技能造成伤害时，为自身和目标施加1层【爆】效果，最多叠加至5层，队员拥有该效果时，技能对目标造成伤害会基于【爆】的层数对目标额外造成1次电击类型伤害，每层造成{1}%攻击力的伤害，视为技能伤害；目标拥有【爆】效果时，每有1层，会使其受到的技能伤害提升{2}%，【爆】效果每秒移除1层	技能造成傷害時，為自身和目標施加1層【爆】效果，最多疊加至5層，隊員擁有此效果時，技能對目標造成傷害會基於【爆】的層數對目標額外造成1次電擊類型傷害，每層造成{1}%攻擊力的傷害，視為技能傷害；目標擁有【爆】效果時，每有1層，會使其受到的技能傷害提升{2}%，【 爆】效果每秒移除1層	スキルでダメージを与えると、自身と敵に1スタックの【爆】効果を付与し、最大5スタックまでチャージ可能。隊員がこの効果を持つ場合、スキルでダメージを与える際には、【爆】のスタック数に基づいて敵に追加で電撃系ダメージを1回与える。1スタックごとに隊員攻撃力の{1}%に相当するダメージを与える。このダメージはスキルダメージと見なされる。敵が【爆】効果を持つ場合、1スタックごとに受けるスキルダメージ+{2}%。【爆】効果は毎秒1スタック解除される	스킬로 대미지를 입히면 자신과 타깃에게 1스택의 [폭발] 효과를 부여한다. 해당 효과는 최대 5스택까지 중첩할 수 있다. 팀원이 해당 효과를 가지고 있을 때, 스킬로 타깃에게 입히는 대미지는 [폭발]의 스택 수에 따라 타깃에게 추가로 1회의 번개 유형 대미지를 가하며, 각 스택은 {1}%의 공격력에 해당하는 대미지를 입힐 수 있다. 타깃이 [폭발] 효과를 가지고 있을 때, 각 스택마다 타깃이 받는 스킬 대미지를 {2}% 증가시키며, [폭발] 효과는 초당 1스택씩 제거된다.	When a skill deals DMG, the operative and target both gain 1 stack of Spark, up to 5 stacks. When an operative has Spark, skill deals 1 additional instance of Electrical DMG to the target equal to {1}% of ATK per Spark stack. When a target has Spark, Skill DMG received increases by {2}% per Spark stack. Every sec, Spark stacks decrease by 1.						0	
buff_des_21	暴击伤害提升{1}%	暴擊傷害提升{1}%	会心ダメージ+{1}%	크리티컬 대미지가 {1}% 증가한다.	CRIT DMG +{1}%						0	
buff_des_22	瞄准射击伤害提升{1}%	瞄準射擊傷害提升{1}%	ADS時の射撃ダメージ+{1}%	조준 사격 대미지가 {1}% 증가한다.	ADS Ballistic DMG +{1}%						0	
buff_des_23	武器准确度提升{1}%	武器準確度提升{1}%	武器の精度+{1}%	무기 정확도가 {1}% 증가한다.	Weapon Accuracy +{1}%						0	
buff_des_24	命中目标弱点可使其移动速度降低30%，持续{1}秒	命中目標弱點可使其移動速度降低30%，持續{1}秒	弱点に命中すると、その対象の移動速度-30%、{1}秒持続する	타깃의 약점을 공격하면 이동 속도가 30% 감소한다. 지속 시간: {1}초.	Weakspot hits reduce the target's Movement SPD by 30% for {1} sec.						0	
buff_des_25	对目标弱点造成伤害时，可无视其{1}%防御力	對目標弱點造成傷害時，可無視其{1}%防禦力	弱点にダメージを与えると、その対象の防御力を{1}%無視する	타깃의 약점에 대미지를 입히면 방어력의 {1}%를 무시할 수 있다.	Weakspot DMG ignores {1}% of the target's DEF.						0	
buff_des_26	瞄准状态下暴击率提升{1}%	瞄準狀態下暴擊率提升{1}%	ADS状態の会心率+{1}%	조준 상태에서 크리티컬 확률이 {1}% 상승한다.	ADS CRIT Rate +{1}%						0	
buff_des_27	每次通过命中弱点击败目标时，攻击力提升{1}%，最多叠加至40层	每次通過命中弱點擊敗目標時，攻擊力提升{1}%，最多疊加至40層	弱点に命中して敵を撃破する度、攻撃力+{1}%、最大40スタックまでチャージ可能	약점을 명중해 타깃을 처치할 때마다 공격력이 {1}% 증가한다. 최대 40스택까지 중첩할 수 있다.	Each weakspot kill increases ATK by {1}%, up to 40 stacks.						0	
buff_des_28	目标距离自身越远，则对其造成的伤害越高，最多提升{1}%	目標距離自身越遠，則對其造成的傷害越高，最多提升{1}%	敵が自身から離れるほど、与えられるダメージがアップし、最大{1}%までアップ可能	타깃과의 거리가 멀어질수록 타깃에게 가하는 대미지가 증가한다. 최대 {1}% 증가한다.	The farther away from the target, the higher the DMG dealt, up to {1}%.						0	
buff_des_29	处于瞄准状态2秒后，受到的最终伤害降低{1}%，移动速度提升{2}%	處於瞄準狀態2秒後，受到的最終傷害降低{1}%，移動速度提升{2}%	ADS状態になってから2秒後、受ける最終ダメージ-{1}%、移動速度+{2}%	조준 상태 2초 후, 받는 최종 대미지가 {1}% 감소하고, 이동 속도가 {2}% 증가한다.	After 2 seconds in ADS, Final DMG taken decreases by {1}% and Movement SPD increases by {2}%.						0	
buff_des_30	对处于控制状态下的目标造成的伤害提升{1}%	對處於控制狀態下的目標造成的傷害提升{1}%	拘束状態の敵へのダメージ+{1}%	CC 상태에 있는 타깃에게 가하는 대미지가 {1}% 증가한다.	DMG dealt to control effect-inflicted targets increases by {1}%.						0	
buff_des_31	命中目标弱点时会将其击飞，并额外造成1次自身攻击力{1}%的动能类型伤害，触发间隔2秒	命中目標弱點時會將其擊飛，並額外造成1次自身攻擊力{1}%的動能類型傷害，觸發間隔2秒	弱点に命中すると、その対象をぶっ飛ばし、自身攻撃力の{1}%の動力系ダメージを1回追加で与える。クールタイム：2秒	타깃의 약점을 명중하면 타깃을 넉업하고, 추가로 자기 공격력 {1}%의 KP 유형 대미지를 1회 가한다. 쿨타임: 2초.	Weakspot hits knock back the target and deal {1}% of ATK as Kinetic DMG. Cooldown: 2 sec.						0	
buff_des_32	每次命中弱点都回复本次伤害{1}%的生命，触发间隔10秒	每次命中弱點都回復本次傷害{1}%的生命，觸發間隔10秒	弱点に命中する度、そのダメージの{1}%に相当するHPを回復する。クールタイム：10秒	매번 약점을 명중할 때마다 해당 대미지의 {1}% HP를 회복한다. 쿨타임: 10초.	Weakspot hits restore HP equal to {1}% of the DMG dealt. Cooldown: 10 sec.						0	
buff_des_33	射击命中弱点时，最终伤害提升{1}%，命中非弱点部位时，最终伤害降低20%	射擊命中弱點時，最終傷害提升{1}%，命中非弱點部位時，最終傷害降低20%	弱点に命中すると、最終ダメージ+{1}%、弱点でない部位に命中すると、最終ダメージ-20％	사격으로 약점을 명중하면 최종 대미지가 {1}% 증가하고, 약점 부위가 아닌 다른 부위를 명중하면 최종 대미지가 20% 감소한다.	Final DMG of weakspot hits increases by {1}%, and Final DMG of non-weakspot hits decreases by 20%.						0	
buff_des_34	射击未命中目标弱点时，会使目标下次弱点受到的伤害提升{1}%，至多提升{2}%	射擊未命中目標弱點時，會使目標下次弱點受到的傷害提升{1}%，至多提升{2}%	敵の弱点を外れると、次の弱点へのダメージ+{1}%、最大{2}%までアップ可能	사격으로 타킷을 명중하지 못하면 타깃의 다음 사격으로 약점이 명중될 때의 대미지를 {1}% 증가한다. 최대 {2}%까지 증가시킬 수 있다.	When a shot misses a target's weakspot, it increases the DMG taken by the operative's next weakspot hit by {1}%, up to {2}%.						0	
buff_des_35	对【霜腐】状态下目标造成的暴击伤害提升{1}%，且无视目标{2}%防御力	對【霜腐】狀態下目標造成的暴擊傷害提升{1}%，且無視目標{2}%防禦力	【霜腐】状態の敵への会心ダメージ+{1}%、防御力を{2}%無視する	서리 상태에서 타깃에게 가하는 크리티컬 대미지가 {1}% 증가하고 타깃 방어력 {2}%를 무시한다.	When dealing DMG to Frostbite targets, increases CRIT DMG by {1}% and ignores {2}% of the target's DEF.						0	
buff_des_36	射击命中目标弱点时使自身射击速度提升{1}%，最多叠加5层，未命中弱点则清除所有层数	射擊命中目標弱點時使自身射擊速度提升{1}%，最多疊加5層，未命中弱點則清除所有層數	敵の弱点に命中すると、自身の射撃速度+{1}%、最大5スタックまでチャージ可能。弱点を外れるとすべてのスタック数をクリア	사격으로 약점을 명중하면 사격 속도가 {1}% 향상한다. 최대 5스택까지 중첩할 수 있다. 반면, 명중하지 못하면 모든 스택이 리셋된다.	Weakspot hits increase Rate of Fire by {1}%, up to 5 stacks. If a shot doesn't hit a weakspot, removes all stacks.						0	
buff_des_37	狙击枪命中目标弱点时，有1%的概率造成{1}%最终伤害，每次命中弱点若未触发效果则使概率提升1%	狙擊槍命中目標弱點時，有1%的機率造成{1}%最終傷害，每次命中弱點若未觸發效果則使機率提升1%	スナイパーライフルで敵の弱点に命中すると、1％の確率で{1}%の最終ダメージを与える。弱点に命中し、この効果が発動しない場合、その確率+1％	저격총으로 타깃의 약점을 명중하면 1%의 확률로 {1}%의 최종 대미지를 가한다. 약점을 명중할 때마다 효과가 발동되지 않으면 확률이 1%씩 증가한다.	When the sniper rifle hits the target weakspot, it has a 1% chance to deal {1}% Final DMG. Each weakspot hit that doesn't trigger this effect increases the chance by 1%.						0	
buff_des_38	命中弱点击败目标，则立即装填2颗子弹，且暴击伤害提升{1}%，持续10秒，最多叠加5层	命中弱點擊敗目標，則立刻裝填2顆子彈，且暴擊傷害提升{1}%，持續10秒，最多疊加5層	弱点に命中して敵を撃破すると、2発の弾丸を補充し、会心ダメージ+{1}%、10秒持続する。最大5スタックまでチャージ可能	약점을 명중시켜 타깃을 쓰러뜨리면 탄약 2개가 재장전되며 크리티컬 대미지가 {1}% 증가한다. 지속 시간: 10초. 최대 5스택까지 중첩할 수 있다.	Weakspot kill replenishes 2 bullets and increases CRIT DMG by {1}% for 10 sec, up to 5 stacks.						0	
buff_des_39	命中目标弱点会施加持续1秒的冻结效果，处于冻结效果的目标受到攻击时或冻结时间结束时会解冻，并被施加【碎碎冰】效果：受到的弱点伤害提升{1}%，移动速度降低30%，持续10秒，10秒内无法再次被施加【碎碎冰】效果	命中目標弱點會施加持續1秒的凍結效果，處於凍結效果的目標受到攻擊時或凍結時間結束時會解凍，並被施加【碎碎冰】效果：受到的弱點傷害提升{1}%， 移動速度降低30%，持續10秒，10秒內無法再施加【碎碎冰】效果	敵の弱点に命中すると、凍結状態を1秒付与する。凍結状態の敵は攻撃を受け、あるいは凍結時間が終わると凍結状態が終了し、【へなへな】効果が付与される。【へなへな】効果：受ける弱点ダメージ+{1}%、移動速度-30％、10秒持続する。そのうち【へなへな】効果は再度付与できない	타깃의 약점을 명중하면 1초간 지속되는 동결 효과를 부여한다. 동결 효과의 타깃이 공격을 받거나 동결 시간이 종료되면 동결 효과가 사라지고 [부서진 얼음] 효과가 부여된다. [부서진 얼음] 상태의 타깃은 약점 대미지가 {1}% 증가하고, 이동 속도가 30% 줄어든다. 지속 시간: 10초. 지속 시간 10초 동안 [부서진 얼음] 효과를 다시 부여할 수는 없다.	Weakspot hits inflict Frozen to the target for 1 sec. When the target is attacked or when the Frozen duration ends, the target will be unfrozen and inflicted with Shattered Ice: Weakspot DMG received increases by {1}% and Movement SPD decreases by 30% for 10 sec. Cannot be affected by Shattered Ice again within 10 sec.						0	
buff_des_40	获得【猎视】效果：进入瞄准状态后，暴击伤害增幅提升{1}%，并对周围30米范围内目标施加迟缓效果，持续5秒，触发间隔10秒，效果结束后开始计算	獲得【獵視】效果：進入瞄準狀態後，暴擊傷害增幅提升{1}%，並對周圍30公尺範圍內目標施加遲緩效果，持續5秒，觸發間隔10秒，效果結束後開始計算	【狩視】効果を獲得する。【狩視】効果：照準状態になると、会心ダメージ増幅+{1}%、自身から30m以内の敵に減速状態を付与し、５秒持続する。クールタイムは10秒、効果終了後クールタイムに入る	[수렵] 효과 획득: 조준 상태에 진입 후 크리티컬 강도가 {1}% 증가하고, 30m 범위 내 타깃에게 슬로우 모션 효과를 5초간 부여한다. 지속 시간: 5초. 쿨타임: 10초. 효과가 종료되면 쿨타임을 카운트한다.	Obtains Hunting Sight: When in ADS, inflicts Slow on targets within 30 meters and increases CRIT DMG Amplifier by {1}% for 5 sec. Cooldown: 10 sec from after the effect ends.						0	
buff_des_41	护盾获取效能提升{1}%	護盾獲取效能提升{1}%	シールド効果+{1}%	실드 획득률이 {1}% 증가한다.	Shield Acquisition Efficiency +{1}%						0	
buff_des_42	护盾构建效能提升{1}%	護盾構建效能提升{1}%	シールド構築効果{1}%	실드 생성률이 {1}% 증가한다.	Shield Construction Efficiency +{1}%						0	
buff_des_43	受到的最终伤害降低{1}%	受到的最終傷害降低{1}%	受ける最終ダメージ-{1}%	받는 최종 대미지가 {1}% 감소한다.	Final DMG Taken -{1}%						0	
buff_des_44	使用技能时获得最大生命{1}%的护盾，持续3秒，不可叠加	使用技能時獲得最大生命{1}%的護盾，持續3秒，不可疊加	スキルを使用すると最大HPの{1}%に相当するシールドを獲得し、3秒持続する。チャージ不可能	스킬 사용 시 최대 HP {1}%의 실드를 획득한다. 지속 시간: 3초. 해당 효과의 스택은 중첩할 수 없다.	When using a skill, obtains a Shield equal to {1}% of Max HP for 3 sec. This effect cannot stack.						0	
buff_des_45	队员生命每降低1%，则造成的伤害提升{1}%	隊員生命每降低1%，則造成的傷害提升{1}%	HP-1%につき、与ダメージ+{1}%	팀원의 HP가 1% 감소할 때마다 가하는 대미지가 {1}% 증가한다.	Increases DMG dealt by {1}% for every 1% of operative's HP lost.						0	
buff_des_46	每秒获得自身最大生命{1}%的护盾，最多叠加至30层	每秒獲得自身最大生命{1}%的護盾，最多疊加至30層	毎秒自身最大HPの{1}%に相当するシールドを獲得し、最大30スタックまでチャージ可能	1초당 자신의 최대 HP {1}%의 실드를 획득한다. 해당 효과는 최대 30스택까지 중첩할 수 있다.	Every sec, obtains a Shield equal to {1}% of Max HP, up to 30 stacks.						0	
buff_des_47	每次战术闪避会消耗5%当前生命，然后伤害提升{1}%，持续10秒，队员不会因该效果倒下	每次戰術閃避會消耗5%當前生命，然後傷害提升{1}%，持續10秒，隊員不會因該效果倒下	回避する度現在HPの5%を消費し、与ダメージ+{1}%、10秒持続する（この効果でHPが0になることはない）	전술 회피를 진행할 때마다 현재 HP의 5%를 소모하고, 대미지가 {1}% 증가한다. 지속 시간: 10초. 이로 인해 팀원들이 쓰러지지 않는다.	Each tactical dodge consumes 5% of current HP but increases DMG by {1}% for 10 sec. The operative cannot be downed by this effect.						0	
buff_des_48	目标距离自身越近，则对其造成的伤害越高，最多提升{1}%	目標距離自身越近，則對其造成的傷害越高，最多提升{1}%	敵が自身から近いほど、与えられるダメージがアップし、最大{1}%までアップ可能	타깃과의 거리가 가까워질수록 타깃에게 가하는 대미지가 증가한다. 최대 {1}% 증가한다.	The closer to the target, the higher the DMG dealt, up to {1}%.						0	
buff_des_49	铁卫激励的护盾在失效时，队员获得剩余护盾值{1}%的治疗效果	鐵衛激勵的護盾在失效時，隊員獲得剩餘護盾值{1}%的治療效果	重盾奨励のシールドの効果を失うと、隊員は残りのシールド値の{1}%に相当する治療効果を獲得する	[수호] 유형 보상의 실드가 해제될 때, 팀원은 남은 실드 수치 {1}%의 치유 효과를 획득한다.	When the shield of the Iron Defense incentive expires, the operative receives healing equal to {1}% of the remaining shield value.						0	
buff_des_50	最大生命降低30%，造成的伤害提升{1}%	最大生命降低30%，造成的傷害提升{1}%	最大HP-30%、与ダメージ+{1}%	최대 HP가 30% 감소하고, 가하는 대미지가 {1}% 증가한다.	Decreases Max HP by 30%, but increases DMG dealt by {1}%.						0	
buff_des_51	若当前生命低于最大生命，则射击速度提升{1}%	若當前生命低於最大生命，則射擊速度提升{1}%	現在HPが最大HPを下回ると、射撃速度+{1}%	현재 HP가 최대 HP보다 적으면 사격 속도가 {1}% 증가한다.	Increases Rate of Fire by {1}% when current HP is lower than Max HP.						0	
buff_des_52	当前生命低于最大生命80%时，受到的最终伤害降低{1}%	當前生命低於最大生命80%時，受到的最終傷害降低{1}%	現在HPが最大HPの80％を下回ると、受ける最終ダメージ-{1}%	현재 HP가 최대 HP의 80%보다 적으면 받는 최종 대미지가 {1}% 줄어든다.	Decreases Final DMG taken by {1}% when HP is below 80% of Max HP.						0	
buff_des_53	当前生命低于最大生命50%时，所有技能伤害提升{1}%，技能急速提升{2}%，且每秒额外获得{3}常规能量	當前生命低於最大生命50%時，所有技能傷害提升{1}%，技能急速提升{2}%，且每秒額外獲得{3}常規能量	現在HPが最大HPの50%を下回ると、全スキルダメージ+{1}%、スキルヘイスト+{2}%、毎秒通常EPを{3}獲得する	현재 HP가 최대 HP의 50% 미만인 경우, 모든 스킬 대미지가 {1}% 증가하고, 스킬 가속이 {2}% 증가한다. 또한, 1초마다 추가로 {3} 일반 에너지를 획득한다.	When current HP is below 50% of Max HP, increases all Skill DMG by {1}% and Skill Haste by {2}%, and recovers {3} additional S-Energy per sec.						0	
buff_des_54	每当造成伤害时，获得{1}%最大生命的护盾，护盾最多可叠加至{2}层，每秒自然减少{3}层	每當造成傷害時，獲得{1}%最大生命的護盾，護盾最多可疊加至{2}層，每秒自然減少{3}層	ダメージを与える度に、最大HPの{1}%に相当するシールドを獲得する。シールドは最大{2}スタックまでチャージでき、毎秒{3}スタック減少する	대미지를 입힐 때마다 최대 HP {1}%만큼의 실드를 획득하며 최대 {2}스택까지 중첩할 수 있고 1초마다 {3}스택씩 감소한다.	When dealing DMG, obtains Shield equal to {1}% of Max HP, up to {2} stacks. {3} stack(s) of Shield will be removed per sec.						0	
buff_des_55	攻击力增加当前护盾的{1}%	攻擊力增加當前護盾的{1}%	現在シールドの{1}%に相当する攻撃力を増加	공격력이 현재 실드의 {1}%만큼 증가한다.	Increases ATK by {1}% of current Shield.						0	
buff_des_56	对【风伤】状态下的目标造成伤害时，获得{1}%最大生命的护盾，最多叠加至{2}层	對【風傷】狀態下的目標造成傷害時，獲得{1}%最大生命的護盾，最多疊加至{2}層	【風傷】状態の敵にダメージを与えると、最大HPの{1}%に相当するシールドを獲得する。シールドは最大{2}スタックまでチャージできる	[바람] 상태의 타깃에게 대미지를 입히면 최대 HP {1}% 상당의 실드를 획득하며 최대 {2}스택까지 중첩할 수 있다.	When dealing DMG to a Windcut target, obtains Shield equal to {1}% of Max HP, up to {2} stacks.						0	
buff_des_57	使用技能时会消耗当前生命5%，队员不会因该效果倒下，技能造成的最终伤害提升{1}%，持续5秒，触发间隔5秒	使用技能時會消耗當前生命5%，隊員不會因該效果倒下，技能造成的最終傷害提升{1}%，持續5秒，觸發間隔5秒	スキルを使うと現在HPの5％を消費する。隊員はこの効果で倒れることはない。スキルの最終ダメージ+{1}%、５秒持続する。クールタイム：5秒	스킬 사용 시 현재 HP의 5%를 소모하며, 이로 인해 팀원들이 쓰러지는 현상은 없다. 스킬로 가하는 최종 대미지가 {1}% 증가한다. 지속 시간: 5초. 쿨타임: 5초.	Using a skill consumes 5% of current HP but increases Final Skill DMG by {1}% for 5 sec. The operative cannot be downed by this effect. Cooldown: 5 sec.						0	
buff_des_58	基于当前生命获得强化，低于80%时获得【愤】：护盾获取效能提升{1}%，低于50%时获得【怒】：射击速度提升{2}%且技能急速提升{3}，低于30%时获得【狂】：攻击力提高{4}%，以上效果可同时存在	基於當前生命獲得強化，低於80%時獲得【憤】：護盾獲取效能提升{1}%，低於50%時獲得【怒】：射擊速度提升{2}%且技能急速提升{3}，低於30%時獲得【狂】：攻擊力提高{4}%，以上效果可同時存在	現在HPが80%を下回る場合、【憤】を獲得し、シールド効果+{1}%。50%を下回る場合、【怒】を獲得し、射撃速度+{2}%、スキルヘイスト+{3}。30%を下回る場合、【狂】を獲得し、攻撃力+{4}%。以上の効果は同時に存在可能	현재 HP를 기반으로 강화를 획득한다. HP가 80% 미만인 경우 [분노]를 획득한다. [분노]: 실드 획득률이 {1}% 증가한다. HP가 50% 미만인 경우 [포효]를 획득한다. [포효]: 사격 속도가 {2}% 증가하며, 스킬 가속이 {3} 증가한다. HP가 30% 미만인 경우 [광분]을 획득한다. [광분]: 공격력이 {4}% 증가한다. 위 효과는 동시에 존재할 수 있다.	Gains enhancement based on current HP: Gains Rage effect when below 80%, increasing Shield Acquisition Efficiency by {1}%; gains Fury effect when below 50%, increasing Rate of Fire by {2}% and Skill Haste by {3}; gains Frenzy effect when below 30%, increasing ATK by {4}%. All of the above effects can exist at the same time.						0	
buff_des_59	队员受到致命伤害时不会倒下并进入【绝命】状态：获得持续10秒的无敌状态，且接下来10秒内射击速度提升{1}%，触发间隔60秒	隊員受到致命傷害時不會倒下並進入【絕命】狀態：獲得持續10秒的無敵狀態，且接下來10秒內射擊速度提升{1}%，觸發間隔60秒	隊員が致命傷を受けても倒れず、【絶命】状態に入る。10秒間持続の無敵状態を獲得し、10s内に射撃速度+{1}%、クールタイム：60秒	팀원이 치명적인 대미지를 입었을 때 쓰러지지 않고 [절명] 상태에 들어간다. [절명] 상태에서는 10초간 무적 상태가 지속되고, 무적 상태가 종료되면 10초간 사격 속도가 {1}% 증가한다. 쿨타임: 60초.	Operative will not be downed by lethal DMG and will enter the Desperate state: For 10 sec, gains Invulnerable and increases Rate of Fire by {1}%. Cooldown: 60 sec.						0	
buff_des_60	进入战斗状态后自身生命每秒降低5%，但造成的全类型伤害提升{1}%，队员不会因该效果倒下，离开战斗状态若当前生命低于50%则每秒回复5%最大生命	進入戰鬥狀態後自身生命每秒降低5%，但造成的全類型傷害提升{1}%，隊員不會因該效果倒下，離開戰鬥狀態若當前生命低於50%則每秒回復5%最大生命	戦闘状態に入ると、毎秒HP-5％、全タイプの与ダメージ+{1}%、隊員はこの効果で倒れることはない。戦闘状態終了後、現在HPが50％を下回ると、每秒最大HPの5％を回復する	전투 상태에 진입하면 자신의 HP가 1초마다 5%씩 감소하지만 모든 유형의 대미지가 {1}%씩 증가한다. 팀원은 해당 효과로 쓰러지지 않는다. 전투 상태를 종료할 때 현재 HP가 50% 미만이면 1초마다 최대 HP의 5%를 회복한다.	Loses 5% HP every sec when in combat, but all types of DMG increase by {1}%. The operative cannot be downed by this effect. If the current HP is less than 50%, restores 5% of Max HP every sec.						0	
buff_des_61	弹匣容量提升{1}%	彈匣容量提升{1}%	弾倉容量+{1}%	탄창 용량이 {1}% 증가한다.	Magazine Capacity +{1}%						0	
buff_des_62	非瞄准射击伤害提升{1}%	非瞄準射擊傷害提升{1}%	腰撃ちダメージ+{1}%	비조준 사격 대미지가 {1}% 증가한다.	Hipfire Ballistic DMG +{1}%						0	
buff_des_63	射击伤害无视目标{1}%防御力	射擊傷害無視目標{1}%防禦力	射撃ダメージは敵の防御力を{1}%無視する	사격 대미지가 타깃 방어력 {1}%를 무시한다.	Ballistic DMG ignores {1}% of target's DEF.						0	
buff_des_64	每次射击造成伤害，该伤害的{1}%转化为自身生命	每次射擊造成傷害，該傷害的{1}%轉化為自身生命	射撃でダメージを与えるたび、そのダメージの{1}%が自身のHPとして回復する	매번 사격으로 대미지를 가할 때, 해당 대미지의 {1}%가 자신의 HP로 전환된다.	Each time a shot deals DMG, {1}% of that DMG is converted to HP for the operative.						0	
buff_des_65	射击造成伤害时有{1}%概率装填1个子弹	射擊造成傷害時有{1}%機率裝填1個子彈	射撃でダメージを与えると、{1}%の確率で弾丸を1発装填する	사격으로 대미지를 입힐 때 {1}% 확률로 탄약 1발을 장전한다.	Shot hit has a {1}% chance to replenish 1 bullet.						0	
buff_des_66	每次换弹后{1}秒内射击不消耗子弹，触发间隔10秒	每次換彈後{1}秒內射擊不消耗子彈，觸發間隔10秒	装填するたびに、{1}秒以内の射撃は弾丸を消費しない。クールタイム：10秒	매번 재장전 후 {1}초 동안 사격 시 탄약을 소모하지 않는다. 쿨타임: 10초.	Shooting does not consume bullets for {1} sec after reloading. Cooldown: 10 sec.						0	
